L_rlu,Qz_A_inv,F2,R_HT_p_0p01,I_HT_p_0p01,R_HT_p_0p001,I_HT_p_0p001,R_HT_p_0p0001,I_HT_p_0p0001,R_HT_p_0p0,I_HT_p_0p0
4.554,0.9992186719128314,17549.056544982344,0.013474603780570646,15576184437364.6,0.013474603780570646,15576184437364.6,0.013474603780570646,15576184437364.6,0.013474603780570646,15576184437364.6
4.555,0.999438087519312,17534.750133365178,0.010305113446451629,11902649989363.242,0.010305113446451629,11902649989363.242,0.010305113446451629,11902649989363.242,0.010305113446451629,11902649989363.242
4.556,0.9996575031257926,17520.120748690228,0.007128861801580797,8227134449716.713,0.007128861801580797,8227134449716.713,0.007128861801580797,8227134449716.713,0.007128861801580797,8227134449716.713
4.557,0.9998769187322734,17505.168840355193,0.004258026014858842,4909823932367.703,0.004258026014858842,4909823932367.703,0.004258026014858842,4909823932367.703,0.004258026014858842,4909823932367.703
4.558,1.000096334338754,17489.89486920342,0.001975603456239554,2276031562513.9497,0.001975603456239554,2276031562513.9497,0.001975603456239554,2276031562513.9497,0.001975603456239554,2276031562513.9497
4.559,1.0003157499452346,17474.299307514426,0.0005076518885319104,584328515263.1804,0.0005076518885319104,584328515263.1804,0.0005076518885319104,584328515263.1804,0.0005076518885319104,584328515263.1804
4.5600000000000005,1.0005351655517152,17458.38263899433,1.0363770185506383e-06,1191826632.308745,1.0363770185506383e-06,1191826632.308745,1.0363770185506383e-06,1191826632.308745,1.0363770185506383e-06,1191826632.308745
4.561,1.0007545811581957,17442.145358765352,0.0005088715002628419,584654550274.9252,0.0005088715002628419,584654550274.9252,0.0005088715002628419,584654550274.9252,0.0005088715002628419,584654550274.9252
4.562,1.0009739967646765,17425.58797335591,0.001985100345927435,2278563887455.042,0.001985100345927435,2278563887455.042,0.001985100345927435,2278563887455.042,0.001985100345927435,2278563887455.042
4.563,1.001193412371157,17408.71100068962,0.00428876209624363,4918015302264.364,0.00428876209624363,4918015302264.364,0.00428876209624363,4918015302264.364,0.00428876209624363,4918015302264.364
4.564,1.0014128279776378,17391.514970074077,0.00719755430470272,8245436837804.142,0.00719755430470272,8245436837804.142,0.00719755430470272,8245436837804.142,0.00719755430470272,8245436837804.142
4.565,1.0016322435841185,17374.000422189667,0.010429386468020425,11935754916313.715,0.010429386468020425,11935754916313.715,0.010429386468020425,11935754916313.715,0.010429386468020425,11935754916313.715
4.566,1.001851659190599,17356.167909077736,0.013669837122385786,15628182962122.395,0.013669837122385786,15628182962122.395,0.013669837122385786,15628182962122.395,0.013669837122385786,15628182962122.395
4.567,1.0020710747970796,17338.017994128655,0.0166028443589164,18961524436267.984,0.0166028443589164,18961524436267.984,0.0166028443589164,18961524436267.984,0.0166028443589164,18961524436267.984
4.5680000000000005,1.0022904904035603,17319.55125206912,0.018941636744886806,21609536057513.773,0.018941636744886806,21609536057513.773,0.018941636744886806,21609536057513.773,0.018941636744886806,21609536057513.773
4.569,1.0025099060100409,17300.768268949723,0.02045688035622831,23312889131278.08,0.02045688035622831,23312889131278.08,0.02045688035622831,23312889131278.08,0.02045688035622831,23312889131278.08
4.57,1.0027293216165216,17281.66964213167,0.020999281784245767,23904597975839.03,0.020999281784245767,23904597975839.03,0.020999281784245767,23904597975839.03,0.020999281784245767,23904597975839.03
4.571,1.0029487372230022,17262.255980273814,0.020514421552274485,23326422208153.46,0.020514421552274485,23326422208153.46,0.020514421552274485,23326422208153.46,0.020514421552274485,23326422208153.46
4.572,1.003168152829483,17242.527903318256,0.019048345873392235,21634631870567.496,0.019048345873392235,21634631870567.496,0.019048345873392235,21634631870567.496,0.019048345873392235,21634631870567.496
4.573,1.0033875684359637,17222.486042476885,0.01674334409230511,18994564821041.316,0.01674334409230511,18994564821041.316,0.01674334409230511,18994564821041.316,0.01674334409230511,18994564821041.316
4.574,1.0036069840424442,17202.13104021691,0.013824297030100751,15664502710972.32,0.013824297030100751,15664502710972.32,0.013824297030100751,15664502710972.32,0.013824297030100751,15664502710972.32
4.575,1.0038263996489247,17181.46355024594,0.010576904385741983,11970437888302.803,0.010576904385741983,11970437888302.803,0.010576904385741983,11970437888302.803,0.010576904385741983,11970437888302.803
4.5760000000000005,1.0040458152554055,17160.484237497316,0.0073198970876893555,8274196260462.657,0.0073198970876893555,8274196260462.657,0.0073198970876893555,8274196260462.657,0.0073198970876893555,8274196260462.657
4.577,1.004265230861886,17139.193778114484,0.004373934744181724,4938033051446.463,0.004373934744181724,4938033051446.463,0.004373934744181724,4938033051446.463,0.004373934744181724,4938033051446.463
4.578,1.0044846464683668,17117.59285943538,0.002030220465836834,2289165531185.9585,0.002030220465836834,2289165531185.9585,0.002030220465836834,2289165531185.9585,0.002030220465836834,2289165531185.9585
4.579,1.0047040620748473,17095.682179976662,0.0005219021068515417,587715019391.0669,0.0005219021068515417,587715019391.0669,0.0005219021068515417,587715019391.0669,0.0005219021068515417,587715019391.0669
4.58,1.004923477681328,17073.462449417148,1.0659110375854653e-06,1198764482.89872,1.0659110375854653e-06,1198764482.89872,1.0659110375854653e-06,1198764482.89872,1.0659110375854653e-06,1198764482.89872
4.581,1.0051428932878086,17050.9343885814,0.000523590441248416,588072941028.6022,0.000523590441248416,588072941028.6022,0.000523590441248416,588072941028.6022,0.000523590441248416,588072941028.6022
4.582,1.0053623088942891,17028.0987294226,0.0020433672347390085,2291943402013.752,0.0020433672347390085,2291943402013.752,0.0020433672347390085,2291943402013.752,0.0020433672347390085,2291943402013.752
4.583,1.0055817245007699,17004.956215005222,0.00441648355228125,4947017417817.449,0.00441648355228125,4947017417817.449,0.00441648355228125,4947017417817.449,0.00441648355228125,4947017417817.449
4.5840000000000005,1.0058011401072506,16981.507599487788,0.007414990408994697,8294269480418.186,0.007414990408994697,8294269480418.186,0.007414990408994697,8294269480418.186,0.007414990408994697,8294269480418.186
4.585,1.0060205557137312,16957.753648104634,0.010748940573888035,12006745015514.727,0.010748940573888035,12006745015514.727,0.010748940573888035,12006745015514.727,0.010748940573888035,12006745015514.727
4.586,1.006239971320212,16933.69513714775,0.014094568203846336,15721530273457.408,0.014094568203846336,15721530273457.408,0.014094568203846336,15721530273457.408,0.014094568203846336,15721530273457.408
4.587,1.0064593869266925,16909.332853948352,0.017125874083502877,19075262528783.96,0.017125874083502877,19075262528783.96,0.017125874083502877,19075262528783.96,0.017125874083502877,19075262528783.96
4.588,1.006678802533173,16884.66759685759,0.019546538134983537,21739706193814.812,0.019546538134983537,21739706193814.812,0.019546538134983537,21739706193814.812,0.019546538134983537,21739706193814.812
4.589,1.0068982181396537,16859.700175228212,0.02111903828341795,23453911850863.957,0.02111903828341795,23453911850863.957,0.02111903828341795,23453911850863.957,0.02111903828341795,23453911850863.957
4.59,1.0071176337461343,16834.431409394023,0.02168811710319872,24049807582943.77,0.02168811710319872,24049807582943.77,0.02168811710319872,24049807582943.77,0.02168811710319872,24049807582943.77
4.591,1.007337049352615,16808.862130650814,0.0211962803507771,23468713006835.664,0.0211962803507771,23468713006835.664,0.0211962803507771,23468713006835.664,0.0211962803507771,23468713006835.664
4.5920000000000005,1.0075564649590958,16782.993181235957,0.01968978247241509,21767153523872.64,0.01968978247241509,21767153523872.64,0.01968978247241509,21767153523872.64,0.01968978247241509,21767153523872.64
4.593,1.0077758805655763,16756.82541430792,0.017314478937806257,19111398811215.4,0.017314478937806257,19111398811215.4,0.017314478937806257,19111398811215.4,0.017314478937806257,19111398811215.4
4.594,1.007995296172057,16730.35969392549,0.014301913985516421,15761253130243.352,0.014301913985516421,15761253130243.352,0.014301913985516421,15761253130243.352,0.014301913985516421,15761253130243.352
4.595,1.0082147117785374,16703.59689502696,0.010946968693999111,12044677630664.396,0.010946968693999111,12044677630664.396,0.010946968693999111,12044677630664.396,0.010946968693999111,12044677630664.396
4.596,1.0084341273850181,16676.537903408123,0.007579224645365912,8325723400009.513,0.007579224645365912,8325723400009.513,0.007579224645365912,8325723400009.513,0.007579224645365912,8325723400009.513
4.597,1.008653542991499,16649.183615701335,0.004530821220115797,4968910483416.6455,0.004530821220115797,4968910483416.6455,0.004530821220115797,4968910483416.6455,0.004530821220115797,4968910483416.6455
4.598,1.0088729585979794,16621.534939352812,0.0021039381110580274,2303538055806.122,0.0021039381110580274,2303538055806.122,0.0021039381110580274,2303538055806.122,0.0021039381110580274,2303538055806.122
4.599,1.0090923742044602,16593.592792600837,0.0005410833997736119,591419912213.5431,0.0005410833997736119,591419912213.5431,0.0005410833997736119,591419912213.5431,0.0005410833997736119,591419912213.5431
4.6000000000000005,1.009311789810941,16565.35810445271,1.1055595429354526e-06,1206352616.364842,1.1055595429354526e-06,1206352616.364842,1.1055595429354526e-06,1206352616.364842,1.1055595429354526e-06,1206352616.364842
4.601,1.0095312054174215,16536.831814662033,0.0005432994255865253,591810763253.262,0.0005432994255865253,591810763253.262,0.0005432994255865253,591810763253.262,0.0005432994255865253,591810763253.262
4.602,1.009750621023902,16508.014873705208,0.002121193962568526,2306569462151.6494,0.002121193962568526,2306569462151.6494,0.002121193962568526,2306569462151.6494,0.002121193962568526,2306569462151.6494
4.603,1.0099700366303825,16478.908242758178,0.0045866690708948,4978713624576.5,0.0045866690708948,4978713624576.5,0.0045866690708948,4978713624576.5,0.0045866690708948,4978713624576.5
4.604,1.0101894522368633,16449.512893672258,0.007704040990530245,8347624998310.537,0.007704040990530245,8347624998310.537,0.007704040990530245,8347624998310.537,0.007704040990530245,8347624998310.537
4.605,1.010408867843344,16419.829808950246,0.011172779289734364,12084291004516.605,0.011172779289734364,12084291004516.605,0.011172779289734364,12084291004516.605,0.011172779289734364,12084291004516.605
4.606,1.0106282834498246,16389.85998172152,0.014656668534848052,15823473122940.307,0.014656668534848052,15823473122940.307,0.014656668534848052,15823473122940.307,0.014656668534848052,15823473122940.307
4.607,1.0108476990563053,16359.604415717584,0.01781658811320398,19199443556370.746,0.01781658811320398,19199443556370.746,0.01781658811320398,19199443556370.746,0.01781658811320398,19199443556370.746
4.6080000000000005,1.0110671146627859,16329.064125246834,0.020343717720524238,21881793725829.605,0.020343717720524238,21881793725829.605,0.020343717720524238,21881793725829.605,0.020343717720524238,21881793725829.605
4.609,1.0112865302692664,16298.240135169228,0.021989920655220204,23607808775267.81,0.021989920655220204,23607808775267.81,0.021989920655220204,23607808775267.81,0.021989920655220204,23607808775267.81
4.61,1.0115059458757472,16267.133480870161,0.022592319028506155,24208236108997.55,0.022592319028506155,24208236108997.55,0.022592319028506155,24208236108997.55,0.022592319028506155,24208236108997.55
4.611,1.0117253614822277,16235.745208235337,0.022089630072608488,23623920594484.28,0.022089630072608488,23623920594484.28,0.022089630072608488,23623920594484.28,0.022089630072608488,23623920594484.28
4.612,1.0119447770887084,16204.076373623315,0.020528627940506253,21911671540489.05,0.020528627940506253,21911671540489.05,0.020528627940506253,21911671540489.05,0.020528627940506253,21911671540489.05
4.613,1.0121641926951892,16172.12804383996,0.018060054077339203,19238779701109.89,0.018060054077339203,19238779701109.89,0.018060054077339203,19238779701109.89,0.018060054077339203,19238779701109.89
4.614,1.0123836083016697,16139.901296110653,0.01492432843271132,15866713368039.887,0.01492432843271132,15866713368039.887,0.01492432843271132,15866713368039.887,0.01492432843271132,15866713368039.887
4.615,1.0126030239081503,16107.39721805362,0.011428413196495058,12125582388148.158,0.011428413196495058,12125582388148.158,0.011428413196495058,12125582388148.158,0.011428413196495058,12125582388148.158
4.616,1.0128224395146308,16074.616907652182,0.007916052556037414,8381863895576.214,0.007916052556037414,8381863895576.214,0.007916052556037414,8381863895576.214,0.007916052556037414,8381863895576.214
4.617,1.0130418551211116,16041.561473227044,0.004734270386328774,5002544976045.071,0.004734270386328774,5002544976045.071,0.004734270386328774,5002544976045.071,0.004734270386328774,5002544976045.071
4.618,1.0132612707275923,16008.23203340811,0.0021993874480941145,2319190465225.0576,0.0021993874480941145,2319190465225.0576,0.0021993874480941145,2319190465225.0576,0.0021993874480941145,2319190465225.0576
4.619,1.0134806863340728,15974.629717106209,0.0005658821624480482,595453851568.5482,0.0005658821624480482,595453851568.5482,0.0005658821624480482,595453851568.5482,0.0005658821624480482,595453851568.5482
4.62,1.0137001019405536,15940.75566348386,1.1567451068117407e-06,1214612874.3836784,1.1567451068117407e-06,1214612874.3836784,1.1567451068117407e-06,1214612874.3836784,1.1567451068117407e-06,1214612874.3836784
4.621,1.0139195175470344,15906.611021927138,0.0005687075041238643,595878785446.7919,0.0005687075041238643,595878785446.7919,0.0005687075041238643,595878785446.7919,0.0005687075041238643,595878785446.7919
4.622,1.0141389331535149,15872.196952015705,0.002221388015014156,2322484222109.2417,0.002221388015014156,2322484222109.2417,0.002221388015014156,2322484222109.2417,0.002221388015014156,2322484222109.2417
4.623,1.0143583487599954,15837.514623493447,0.004805474672330945,5013195319687.109,0.004805474672330945,5013195319687.109,0.004805474672330945,5013195319687.109,0.004805474672330945,5013195319687.109
4.624,1.014577764366476,15802.565216238718,0.008075190669385677,8405657322297.552,0.008075190669385677,8405657322297.552,0.008075190669385677,8405657322297.552,0.008075190669385677,8405657322297.552
4.625,1.0147971799729567,15767.349920233899,0.01171631939183783,12168616719945.406,0.01171631939183783,12168616719945.406,0.01171631939183783,12168616719945.406,0.01171631939183783,12168616719945.406
4.626,1.0150165955794375,15731.869935535091,0.015376641876765547,15934305923728.727,0.015376641876765547,15934305923728.727,0.015376641876765547,15934305923728.727,0.015376641876765547,15934305923728.727
4.627,1.015236011185918,15696.126472241562,0.018700253662864697,19334426347254.52,0.018700253662864697,19334426347254.52,0.018700253662864697,19334426347254.52,0.018700253662864697,19334426347254.52
4.628,1.0154554267923988,15660.120750464173,0.021362421557042807,22036209443853.156,0.021362421557042807,22036209443853.156,0.021362421557042807,22036209443853.156,0.021362421557042807,22036209443853.156
4.6290000000000004,1.0156748423988793,15623.854000294623,0.02310157062877081,23775025077387.246,0.02310157062877081,23775025077387.246,0.02310157062877081,23775025077387.246,0.02310157062877081,23775025077387.246
4.63,1.0158942580053598,15587.327461773533,0.023745254664714253,24380342084546.87,0.023745254664714253,24380342084546.87,0.023745254664714253,24380342084546.87,0.023745254664714253,24380342084546.87
4.631,1.0161136736118406,15550.542384858672,0.0232275354125747,23792494425230.395,0.0232275354125747,23792494425230.395,0.0232275354125747,23792494425230.395,0.0232275354125747,23792494425230.395
4.632,1.016333089218321,15513.500029392626,0.021596022915926768,22068604649614.832,0.021596022915926768,22068604649614.832,0.021596022915926768,22068604649614.832,0.021596022915926768,22068604649614.832
4.633,1.0165525048248019,15476.20166507057,0.019007831598099045,19377076770469.777,0.019007831598099045,19377076770469.777,0.019007831598099045,19377076770469.777,0.019007831598099045,19377076770469.777
4.634,1.0167719204312826,15438.648571407164,0.015714787435922802,15981189325271.371,0.015714787435922802,15981189325271.371,0.015714787435922802,15981189325271.371,0.015714787435922802,15981189325271.371
4.635,1.0169913360377631,15400.842037704097,0.012039275339010516,12213386965797.15,0.012039275339010516,12213386965797.15,0.012039275339010516,12213386965797.15,0.012039275339010516,12213386965797.15
4.636,1.0172107516442437,15362.783363016068,0.008343039540476695,8442780770802.759,0.008343039540476695,8442780770802.759,0.008343039540476695,8442780770802.759,0.008343039540476695,8442780770802.759
4.6370000000000005,1.0174301672507244,15324.47385611786,0.00499195238063038,5039034252640.376,0.00499195238063038,5039034252640.376,0.00499195238063038,5039034252640.376,0.00499195238063038,5039034252640.376
4.638,1.017649582857205,15285.914835470023,0.0023201784017959424,2336168260979.4355,0.0023201784017959424,2336168260979.4355,0.0023201784017959424,2336168260979.4355,0.0023201784017959424,2336168260979.4355
4.639,1.0178689984636857,15247.107629184871,0.0005972392990145181,599828569451.2195,0.0005972392990145181,599828569451.2195,0.0005972392990145181,599828569451.2195,0.0005972392990145181,599828569451.2195
4.64,1.0180884140701663,15208.053574992184,1.2214160855705814e-06,1223569303.5136259,1.2214160855705814e-06,1223569303.5136259,1.2214160855705814e-06,1223569303.5136259,1.2214160855705814e-06,1223569303.5136259
4.641,1.018307829676647,15168.754020204313,0.0006007849846504598,600288858295.4258,0.0006007849846504598,600288858295.4258,0.0006007849846504598,600288858295.4258,0.0006007849846504598,600288858295.4258
4.642,1.0185272452831278,15129.210321681214,0.0023477882988625254,2339734065261.564,0.0023477882988625254,2339734065261.564,0.0023477882988625254,2339734065261.564,0.0023477882988625254,2339734065261.564
4.643,1.018746660889608,15089.42384579573,0.005081311694138009,5050563054845.185,0.005081311694138009,5050563054845.185,0.005081311694138009,5050563054845.185,0.005081311694138009,5050563054845.185
4.644,1.0189660764960888,15049.395968397124,0.008542755041601425,8468535776805.848,0.008542755041601425,8468535776805.848,0.008542755041601425,8468535776805.848,0.008542755041601425,8468535776805.848
4.6450000000000005,1.0191854921025696,15009.128074776057,0.012400596644802846,12259968347825.238,0.012400596644802846,12259968347825.238,0.012400596644802846,12259968347825.238,0.012400596644802846,12259968347825.238
4.646,1.0194049077090501,14968.62155962843,0.016282447260433913,16054352439772.17,0.016282447260433913,16054352439772.17,0.016282447260433913,16054352439772.17,0.016282447260433913,16054352439772.17
4.647,1.0196243233155309,14927.87782701858,0.01981130455350268,19480605447546.258,0.01981130455350268,19480605447546.258,0.01981130455350268,19480605447546.258,0.01981130455350268,19480605447546.258
4.648,1.0198437389220114,14886.898290343359,0.02264248323349861,22203404966644.266,0.02264248323349861,22203404966644.266,0.02264248323349861,22203404966644.266,0.02264248323349861,22203404966644.266
4.649,1.0200631545284922,14845.684372294714,0.024497608274478465,23956050109784.336,0.024497608274478465,23956050109784.336,0.024497608274478465,23956050109784.336,0.024497608274478465,23956050109784.336
4.65,1.0202825701349727,14804.237504822886,0.025192323689383754,24566629478225.67,0.025192323689383754,24566629478225.67,0.025192323689383754,24566629478225.67,0.025192323689383754,24566629478225.67
4.651,1.0205019857414532,14762.559129099034,0.02465496357061738,23974928426786.145,0.02465496357061738,23974928426786.145,0.02465496357061738,23974928426786.145,0.02465496357061738,23974928426786.145
4.652,1.020721401347934,14720.65069547716,0.02293429946490136,22238412953876.785,0.02293429946490136,22238412953876.785,0.02293429946490136,22238412953876.785,0.02293429946490136,22238412953876.785
4.6530000000000005,1.0209408169544147,14678.513663456866,0.020195535515770614,19526695734278.81,0.020195535515770614,19526695734278.81,0.020195535515770614,19526695734278.81,0.020195535515770614,19526695734278.81
4.654,1.0211602325608953,14636.149501644652,0.016704867979971425,16105017042021.418,0.016704867979971425,16105017042021.418,0.016704867979971425,16105017042021.418,0.016704867979971425,16105017042021.418
4.655,1.021379648167376,14593.559687715511,0.012804047271191622,12308349270524.56,0.012804047271191622,12308349270524.56,0.012804047271191622,12308349270524.56,0.012804047271191622,12308349270524.56
4.656,1.0215990637738566,14550.74570837462,0.008877368769054926,8508653066478.05,0.008877368769054926,8508653066478.05,0.008877368769054926,8508653066478.05,0.008877368769054926,8508653066478.05
4.657,1.021818479380337,14507.709059318006,0.00531427575348829,5078485624540.82,0.00531427575348829,5078485624540.82,0.00531427575348829,5078485624540.82,0.00531427575348829,5078485624540.82
4.658,1.0220378949868179,14464.451245193322,0.0024712084286014147,2354521402691.495,0.0024712084286014147,2354521402691.495,0.0024712084286014147,2354521402691.495,0.0024712084286014147,2354521402691.495
4.659,1.0222573105932984,14420.973779560942,0.0006364309973645278,604556945617.7836,0.0006364309973645278,604556945617.7836,0.0006364309973645278,604556945617.7836,0.0006364309973645278,604556945617.7836
4.66,1.0224767261997791,14377.278184853194,1.3022145515151351e-06,1233248295.8902457,1.3022145515151351e-06,1233248295.8902457,1.3022145515151351e-06,1233248295.8902457,1.3022145515151351e-06,1233248295.8902457
4.6610000000000005,1.02269614180626,14333.365992335537,0.0006408474114397222,605053989516.7877,0.0006408474114397222,605053989516.7877,0.0006408474114397222,605053989516.7877,0.0006408474114397222,605053989516.7877
4.662,1.0229155574127404,14289.23874206562,0.0025055987649233204,2358369897053.4272,0.0025055987649233204,2358369897053.4272,0.0025055987649233204,2358369897053.4272,0.0025055987649233204,2358369897053.4272
4.663,1.023134973019221,14244.897982852814,0.0054255808172784725,5090927171917.144,0.0054255808172784725,5090927171917.144,0.0054255808172784725,5090927171917.144,0.0054255808172784725,5090927171917.144
4.664,1.0233543886257015,14200.34527221808,0.009126135170136393,8536446151250.052,0.009126135170136393,8536446151250.052,0.009126135170136393,8536446151250.052,0.009126135170136393,8536446151250.052
4.665,1.0235738042321822,14155.582176351962,0.013254116950645028,12358615982975.664,0.013254116950645028,12358615982975.664,0.013254116950645028,12358615982975.664,0.013254116950645028,12358615982975.664
4.666,1.023793219838663,14110.610270074558,0.01741196981952868,16183967838936.195,0.01741196981952868,16183967838936.195,0.01741196981952868,16183967838936.195,0.01741196981952868,16183967838936.195
4.667,1.0240126354451435,14065.431136793131,0.02119639724501838,19638413626013.492,0.02119639724501838,19638413626013.492,0.02119639724501838,19638413626013.492,0.02119639724501838,19638413626013.492
4.668,1.0242320510516243,14020.04636846072,0.02423787435012457,22383875611801.402,0.02423787435012457,22383875611801.402,0.02423787435012457,22383875611801.402,0.02423787435012457,22383875611801.402
4.6690000000000005,1.024451466658105,13974.457565534369,0.026237135399697138,24151420518484.906,0.026237135399697138,24151420518484.906,0.026237135399697138,24151420518484.906,0.026237135399697138,24151420518484.906
4.67,1.0246708822645856,13928.666336932767,0.026995040217618116,24767650907240.7,0.026995040217618116,24767650907240.7,0.026995040217618116,24767650907240.7,0.026995040217618116,24767650907240.7
4.671,1.0248902978710661,13882.674299993349,0.02643284499418627,24171764150572.008,0.02643284499418627,24171764150572.008,0.02643284499418627,24171764150572.008,0.02643284499418627,24171764150572.008
4.672,1.0251097134775466,13836.483080430718,0.024600820768537944,22421600867110.31,0.024600820768537944,22421600867110.31,0.024600820768537944,22421600867110.31,0.024600820768537944,22421600867110.31
4.673,1.0253291290840274,13790.094312292424,0.021674288730427236,19688081336243.453,0.021674288730427236,19688081336243.453,0.021674288730427236,19688081336243.453,0.021674288730427236,19688081336243.453
4.674,1.0255485446905082,13743.50963791687,0.017937366780232368,16238564848020.816,0.017937366780232368,16238564848020.816,0.017937366780232368,16238564848020.816,0.017937366780232368,16238564848020.816
4.675,1.0257679602969887,13696.730707889272,0.013755927393380742,12410751963448.994,0.013755927393380742,12410751963448.994,0.013755927393380742,12410751963448.994,0.013755927393380742,12410751963448.994
4.676,1.0259873759034694,13649.759180998239,0.009542334674236486,8579676988777.473,0.009542334674236486,8579676988777.473,0.009542334674236486,8579676988777.473,0.009542334674236486,8579676988777.473
4.6770000000000005,1.02620679150995,13602.596724192006,0.005715353059776902,5121016679998.053,0.005715353059776902,5121016679998.053,0.005715353059776902,5121016679998.053,0.005715353059776902,5121016679998.053
4.678,1.0264262071164305,13555.245012534377,0.0026591189394910937,2374304629054.7427,0.0026591189394910937,2374304629054.7427,0.0026591189394910937,2374304629054.7427,0.0026591189394910937,2374304629054.7427
4.679,1.0266456227229113,13507.705729159785,0.0006851882151624977,609653090315.0986,0.0006851882151624977,609653090315.0986,0.0006851882151624977,609653090315.0986,0.0006851882151624977,609653090315.0986
4.68,1.0268650383293918,13459.980565229782,1.4027248204229182e-06,1243678763.3039582,1.4027248204229182e-06,1243678763.3039582,1.4027248204229182e-06,1243678763.3039582,1.4027248204229182e-06,1243678763.3039582
4.681,1.0270844539358726,13412.071219887339,0.0006906798916752166,610188428051.4517,0.0006906798916752166,610188428051.4517,0.0006906798916752166,610188428051.4517,0.0006906798916752166,610188428051.4517
4.682,1.0273038695423533,13363.979400212247,0.0027018825307639814,2378447474479.8486,0.0027018825307639814,2378447474479.8486,0.0027018825307639814,2378447474479.8486,0.0027018825307639814,2378447474479.8486
4.683,1.0275232851488338,13315.7068211759,0.005853759716615059,5134408517608.366,0.005853759716615059,5134408517608.366,0.005853759716615059,5134408517608.366,0.005853759716615059,5134408517608.366
4.684,1.0277427007553144,13267.255205595662,0.009851677331536308,8609591904600.985,0.009851677331536308,8609591904600.985,0.009851677331536308,8609591904600.985,0.009851677331536308,8609591904600.985
4.6850000000000005,1.0279621163617951,13218.626284089247,0.014315601999940525,12464855382041.25,0.014315601999940525,12464855382041.25,0.014315601999940525,12464855382041.25,0.014315601999940525,12464855382041.25
4.686,1.0281815319682757,13169.821795029105,0.01881668748102271,16323541000697.047,0.01881668748102271,16323541000697.047,0.01881668748102271,16323541000697.047,0.01881668748102271,16323541000697.047
4.687,1.0284009475747564,13120.843484495472,0.022918948419275012,19808324689214.688,0.022918948419275012,19808324689214.688,0.022918948419275012,19808324689214.688,0.022918948419275012,19808324689214.688
4.688,1.028620363181237,13071.6931062312,0.02622197922079536,22578163621447.03,0.02622197922079536,22578163621447.03,0.02622197922079536,22578163621447.03,0.02622197922079536,22578163621447.03
4.689,1.0288397787877177,13022.372421593953,0.028400540061038555,24361723741826.426,0.028400540061038555,24361723741826.426,0.028400540061038555,24361723741826.426,0.028400540061038555,24361723741826.426
4.69,1.0290591943941985,12972.883199510596,0.02923710414120094,24984011244524.105,0.02923710414120094,24984011244524.105,0.02923710414120094,24984011244524.105,0.02923710414120094,24984011244524.105
4.691,1.0292786100006788,12923.227216429274,0.028644117054813734,24383594310742.99,0.028644117054813734,24383594310742.99,0.028644117054813734,24383594310742.99,0.028644117054813734,24383594310742.99
4.692,1.0294980256071595,12873.40625627266,0.026673699457657563,22618720414464.008,0.026673699457657563,22618720414464.008,0.026673699457657563,22618720414464.008,0.026673699457657563,22618720414464.008
4.6930000000000005,1.0297174412136403,12823.422110390362,0.023513734957151373,19861720261819.098,0.023513734957151373,19861720261819.098,0.023513734957151373,19861720261819.098,0.023513734957151373,19861720261819.098
4.694,1.0299368568201208,12773.276577511606,0.019470609742407705,16382235777931.887,0.019470609742407705,16382235777931.887,0.019470609742407705,16382235777931.887,0.019470609742407705,16382235777931.887
4.695,1.0301562724266016,12722.97146369679,0.014940180331399374,12520904315409.594,0.014940180331399374,12520904315409.594,0.014940180331399374,12520904315409.594,0.014940180331399374,12520904315409.594
4.696,1.030375688033082,12672.508582290175,0.010369712630742213,8656067198635.578,0.010369712630742213,8656067198635.578,0.010369712630742213,8656067198635.578,0.010369712630742213,8656067198635.578
4.697,1.0305951036395629,12621.889753870795,0.006214443884856564,5166756057649.163,0.006214443884856564,5166756057649.163,0.006214443884856564,5166756057649.163,0.006214443884856564,5166756057649.163
4.698,1.0308145192460434,12571.116806204836,0.0028929779087765437,2395577818105.9194,0.0028929779087765437,2395577818105.9194,0.0028929779087765437,2395577818105.9194,0.0028929779087765437,2395577818105.9194
4.699,1.031033934852524,12520.19157419635,0.0007458755148368824,615132437130.6656,0.0007458755148368824,615132437130.6656,0.0007458755148368824,615132437130.6656,0.0007458755148368824,615132437130.6656
4.7,1.0312533504590047,12469.115899838627,1.5278457112799515e-06,1254892330.9329891,1.5278457112799515e-06,1254892330.9329891,1.5278457112799515e-06,1254892330.9329891,1.5278457112799515e-06,1254892330.9329891
4.7010000000000005,1.0314727660654854,12417.891632165063,0.00075272346839796,615707758654.7645,0.00075272346839796,615707758654.7645,0.00075272346839796,615707758654.7645,0.00075272346839796,615707758654.7645
4.702,1.031692181671966,12366.520627200198,0.0029463032013877927,2400027776041.726,0.0029463032013877927,2400027776041.726,0.0029463032013877927,2400027776041.726,0.0029463032013877927,2400027776041.726
4.703,1.0319115972784467,12315.004747909483,0.006387036186192745,5181139245898.778,0.006387036186192745,5181139245898.778,0.006387036186192745,5181139245898.778,0.006387036186192745,5181139245898.778
4.704,1.0321310128849273,12263.345864150464,0.010755467807844213,8688195517601.987,0.010755467807844213,8688195517601.987,0.010755467807844213,8688195517601.987,0.010755467807844213,8688195517601.987
4.705,1.0323504284914078,12211.545852622297,0.01563811892180169,12579009931191.357,0.01563811892180169,12579009931191.357,0.01563811892180169,12579009931191.357,0.01563811892180169,12579009931191.357
