L_rlu,Qz_A_inv,F_real,F_imag,F_abs,F2,R_HT_no_fault_N50,I_HT_no_fault_N50
4.938,1.0834742648013969,-24.70481548681058,14.916961850338556,28.859030806349192,832.8436590818118,0.05100463240407293,2798107589807.8145
4.939,1.0836936804078774,-24.368969481854556,14.607063817235542,28.4114939235576,807.2129869683505,0.013517895771189786,718767676033.7555
4.94,1.0839130960143581,-24.030835141163397,14.299158965111555,27.963314980368544,781.9469846913038,2.8480146937255313e-05,1466934892.8912244
4.941,1.0841325116208387,-23.690422951767985,13.993262146775992,27.51449663617434,757.047525142049,0.01443941896256888,720052505335.8914
4.942,1.0843519272273194,-23.34774349097647,13.68938815985448,27.065041553849465,732.5164743115982,0.05819204152928023,2807839595839.607
4.9430000000000005,1.0845713428338002,-23.00280742608164,13.387551746260286,26.614952399735632,708.3556912401934,0.12995992737657844,6063901687688.775
4.944,1.0847907584402807,-22.65562551405936,13.087767591659691,26.16423184361802,684.5670279665951,0.22559076821013946,10172521227674.537
4.945,1.0850101740467613,-22.306208601266828,12.7900503249437,25.712882558706298,661.1523294778225,0.3383182466239407,14733918316934.436
4.946,1.0852295896532418,-21.95456762313798,12.494414517700138,25.26090722161527,638.1134336590545,0.45924202809536374,19303266998768.406
4.947,1.0854490052597225,-21.60071360387376,12.200874683688095,24.808308512343963,615.452171243638,0.5780486194078475,23434191818166.555
4.948,1.0856684208662033,-21.244657656132514,11.909445278310862,24.35508911425599,593.1703657633506,0.6839214169246879,26722491882765.105
4.949,1.0858878364726838,-20.886410980714484,11.620140698097451,23.901251714060734,571.2698334988912,0.7665670414524095,28845809970798.168
4.95,1.0861072520791646,-20.525984866243338,11.332975280177195,23.446799001790367,549.7523834303578,0.8172691642673788,29595353936586.05
4.9510000000000005,1.0863266676856453,-20.163390688848104,11.047963301763472,22.991733670783482,528.6198171882389,0.8298722459963938,28896549321494.07
4.952,1.0865460832921257,-19.79863991183688,10.765118979634739,22.536058417661955,507.87392900427227,0.801597177313131,26816580779422.82
4.953,1.0867654988986064,-19.431744085371747,10.484456469618408,22.07977594231208,487.51650566270325,0.7335992958481609,23558060559560.645
4.954,1.086984914505087,-19.06271484613901,10.205989866078486,21.62288894786507,467.54932645170544,0.6311964657923568,19439419784106.195
4.955,1.0872043301115677,-18.69156391701642,9.929733201402279,21.165400140676315,447.97416311494095,0.5037198697581619,14863919795747.793
4.956,1.0874237457180485,-18.318303106737496,9.655700445489101,20.707312230304712,428.7927798033271,0.36397115948984604,10280298856718.344
4.957,1.087643161324529,-17.94294430955312,9.383905505244972,20.248627929494177,410.00693302709163,0.2273042937097273,6138894134725.711
4.958,1.0878625769310097,-17.565499504889047,9.114362224071874,19.789349954150737,391.61837160784575,0.11038594575339346,2847528924166.0586
4.9590000000000005,1.0880819925374903,-17.185980757003293,8.847084381366958,19.32948102332586,373.6288366311146,0.029721733715924757,731485683480.6129
4.96,1.0883014081439708,-16.804400214637397,8.582085692017056,18.869023859193916,356.04006139882927,6.365936460241528e-05,1492974777.6923482
4.961,1.0885208237504516,-16.42077011066541,8.319379805898517,18.40798118703174,338.8537713821145,0.03283425321592233,732876457310.82
4.962,1.088740239356932,-16.035102761742092,8.058980307378725,17.94635573520003,322.071684174347,0.13471274427644744,2857936214813.004
4.963,1.0889596549634128,-15.647410567946396,7.800900714818532,17.484150235122577,305.6955094443369,0.3065265749487378,6172320881501.304
4.964,1.0891790705698936,-15.257706012420496,7.545154480078335,17.021367421264916,289.72694888969863,0.5425771427103541,10354799429333.076
4.965,1.0893984861763741,-14.866001661011035,7.29175498802268,16.558010031115955,274.1676961905366,0.8305021566102687,14998518091938.613
4.966,1.0896179017828547,-14.472310161901191,7.040715556032106,16.094080805166254,259.01943696322087,1.1517398638753946,19650701466032.25
4.9670000000000005,1.0898373173893354,-14.076644245244156,6.7920494335119725,15.629582486887987,244.28384871443566,1.4826150113977588,23856924205112.42
4.968,1.090056732995816,-13.679016722793731,6.545769801407166,15.16451782271644,229.96260079548458,1.796015959656412,27205624988877.004
4.969,1.0902761486022967,-13.279440487527932,6.301889771714258,14.698889562025863,216.05735435663289,2.0635806627384814,29368502838126.094
4.97,1.0904955642087772,-12.877928513275094,6.060422387003025,14.232700457113229,202.5697623019111,2.2582603868512443,30132831216406.824
4.971,1.090714979815258,-12.47449385433409,5.821380619931661,13.7659532631756,189.50146924393496,2.3570881809855826,29422509770649.2
4.972,1.0909343954217388,-12.069149645092292,5.584777372770591,13.298650738290775,176.85411145904177,2.3439480251711666,27305770897208.582
4.973,1.091153811028219,-11.661909099640955,5.35062547692525,12.83079564339679,164.62931684261005,2.2121233998463743,23988761674276.89
4.974,1.0913732266346998,-11.252785511386875,5.11893769246019,12.362390742270204,152.82870486456804,1.966402946198534,19795603799194.23
4.9750000000000005,1.0915926422411806,-10.84179225266335,4.88972670762928,11.893438801507918,141.4538865252141,1.6245369717308267,15136859787651.686
4.976,1.091812057847661,-10.428942774337452,4.663005138404703,11.423942590506748,130.50646431119404,1.2178715596839902,10469472890317.03
4.977,1.0920314734541419,-10.014250605411569,4.438785528007882,10.953904881440142,119.98803215163817,0.791035400550553,6252089039064.133
4.978,1.0922508890606224,-9.597729352627779,4.217080346446062,10.483328449241418,109.90017537467446,0.4006153517721816,2900128739947.133
4.979,1.0924703046671032,-9.179392700064847,3.9979019900455794,10.012216071580466,100.24447066401419,0.11282622457292688,745009459072.9862
4.98,1.0926897202735837,-8.759254408734774,3.7812627809942567,9.540570528845326,91.02248601587198,0.0002536335121848765,1520710807.7281795
4.981,1.0929091358800642,-8.337328316176407,3.5671749668802883,9.068394604121188,82.23578069605428,0.13782065775100819,746562965119.2766
4.982,1.093128551486545,-7.913628336045973,3.3556507202346832,8.595691083169596,73.8859051972813,0.5981941642083393,2911354392118.596
4.9830000000000005,1.0933479670930257,-7.488168457703479,3.146702138079596,8.12246275440768,65.97440119673999,1.4468998259671253,6287894198643.513
4.984,1.0935673826995063,-7.060962745801931,2.940341241474016,7.648712408890511,58.50280151391569,2.7374517091910344,10549076316830.404
4.985,1.093786798305987,-6.632025339864037,2.7365799750638224,7.1744428402851605,51.472630068519,4.50681941059238,15280508960665.799
4.986,1.0940062139124676,-6.201370453868124,2.5354302066354606,6.699656844856167,44.885401838828095,6.771551043350187,20020945255008.633
4.987,1.094225629518948,-5.769012375820838,2.336903726669952,6.224357221440451,38.74262282009789,9.524843352862176,24307380786010.242
4.988,1.0944450451254288,-5.334965467335707,2.1410122479005023,5.748546771430538,33.04578998332447,12.734801963042804,27720409282297.387
4.989,1.0946644607319094,-4.89924416320302,1.947767404871379,5.272228298751701,27.796391234158254,16.344067853008113,29925393953902.867
4.99,1.0948838763383901,-4.461862970958661,1.7571807535008745,4.795404609841171,22.995905372085954,20.270904708557538,30705413408931.062
4.9910000000000005,1.0951032919448709,-4.022836470453478,1.5692637706439496,4.318078513629212,18.645802049866266,24.41175100949189,29982739052681.266
4.992,1.0953227075513514,-3.582179313417574,1.3840278536613129,3.840252821519326,14.747541733187143,28.645146633315612,27826718048258.668
4.993,1.095542123157832,-3.139906223018584,1.201484319986685,3.3619303473636535,11.302575660524695,32.83685279261828,24447263470957.734
4.994,1.0957615387643125,-2.6960319934262795,1.021644406698493,2.8831139074473615,8.312345803316393,36.8459026154675,20174561595737.758
4.995,1.0959809543707932,-2.250571489365195,0.8445192700953029,2.403806320464645,5.778284826305775,40.53125342790966,15426957534315.592
4.996,1.096200369977274,-1.8035396456714237,0.6701199852710078,1.9240104074999749,3.701816048168219,43.75866564104099,10670142223422.258
4.997,1.0964197855837545,-1.3549514668438545,0.4984575456955155,1.443728992007541,2.08435340236311,46.40741059106724,6371621898553.586
4.998,1.0966392011902353,-0.9048220265923259,0.32954286279270995,0.9629648997882833,0.9273013982242584,48.37641263703007,2954921028642.704
4.999,1.0968586167967158,-0.45316646738682065,0.1633867655301474,0.4817209589734016,0.23205508231425367,49.58945944123711,758004463078.275
5.0,1.0970780324031963,2.741653730321968e-13,3.3943631106149225e-14,2.7625861409656343e-13,7.631882186255395e-26,49.99999999999999,2.5135814687673544e-13
5.001,1.097297448009677,0.45466209694924636,-0.16060677098788465,0.482195144406744,0.2325121572894407,49.58945944124432,759497491663.228
5.002,1.0975168636161576,0.9108044774573998,-0.31842296831584566,0.9648616392558681,0.930957982907521,48.376412637025666,2966573031965.4917
5.003,1.0977362792226384,1.3684117285984783,-0.47343809696536254,1.4479966473110562,2.0966942906240593,46.407410591069144,6409346534789.682
5.0040000000000004,1.0979556948291191,1.8274683709891157,-0.625641746416884,1.9315973291100763,3.7310682418251804,43.75866564104012,10754458964882.31
5.005,1.0981751104355997,2.287958859255849,-0.7750235910532338,2.4156608429861124,5.835417308336375,40.53125342791135,15579490751457.705
5.006,1.0983945260420804,2.749867582506497,-0.9215733905564814,2.900184345089445,8.411069235501893,36.84590261546887,20414169284193.242
5.007,1.098613941648561,3.2131788648000428,-1.0652809903036862,3.3851649894059954,11.459342005500092,32.83685279261983,24786346194587.816
5.008,1.0988333572550415,3.677876965623674,-1.2061363217581849,3.8705999277798737,14.981543800929563,28.645146633317186,28268249910287.414
5.009,1.0990527728615223,4.143946080366769,-1.344129402861063,4.356486309931748,18.978972968622738,24.411751009488782,30518483060379.586
5.01,1.0992721884680028,4.611370340802136,-1.4792503384182154,4.842821283481356,23.45291798374001,20.270904708559165,31315642097340.305
5.011,1.0994916040744835,5.080133815568588,-1.6114893204835072,5.329601993968767,28.404657414115857,16.344067853009502,30580248928089.96
5.0120000000000005,1.0997110196809643,5.550220510651076,-1.7408366287440549,5.816825584872633,33.83545988482884,12.734801963042182,28382822645046.867
5.013,1.0999304352874448,6.021614369869068,-1.8672826308954025,6.3044891976318995,39.74658404305731,9.524843352863279,24937272774848.836
5.014,1.1001498508939254,6.494299275365342,-1.9908177830194993,6.79258997166747,46.139278523197476,6.771551043351138,20580231691711.64
5.015,1.100369266500406,6.968259048093635,-2.1114326299606825,7.2811250444008655,53.01478191220151,4.50681941059317,15738322463392.8
5.016,1.1005886821068867,7.443477448315303,-2.2291178056935967,7.770091551277805,60.37432271523872,2.7374517091916393,10886544258032.629
5.017,1.1008080977133674,7.919938176089913,-2.343864033692194,8.259486625785058,68.21911932152224,1.446899825966973,6501833996782.38
5.018,1.101027513319848,8.397624871774383,-2.4556621272963643,8.749307399473482,76.55037997048142,0.5981941642085757,3016343703855.6733
5.019,1.1012469289263287,8.876521116523723,-2.564502990074377,9.239551001980127,85.36930271819196,0.13782065775114802,775010089623.6904
5.0200000000000005,1.1014663445328094,9.356610432788749,-2.670377616181028,9.73021456104499,94.67707540397195,0.00025363351219027664,1581767957.742613
5.021,1.1016857601392898,9.837876284821565,-2.773277090716472,10.221295202534138,104.4748756173474,0.11282622457280468,776449514419.4956
5.022,1.1019051757457705,10.320302079181442,-2.873192590079099,10.712790050460349,114.76387066524224,0.4006153517720588,3028475600598.909
5.023,1.102124591352251,10.803871165242027,-2.970115382319338,11.204696227004018,125.54521753943807,0.7910354005503905,6541651399808.92
5.024,1.1023440069587318,11.288566835700678,-3.064036827485346,11.697010852532697,136.8200628842677,1.2178715596838243,10975961587638.01
5.025,1.1025634225652126,11.774372327090273,-3.1549483779705128,12.189731045622292,148.58954296460794,1.6245369717308973,15900440299077.246
5.026,1.102782838171693,12.261270820292804,-3.242841578854403,12.68285392307704,160.85478363411067,1.966402946198418,20835206114240.99
5.027,1.1030022537781738,12.749245441057727,-3.327708068245955,13.176376599953436,173.61690030380046,2.212123399846313,25298376521820.566
5.0280000000000005,1.1032216693846544,13.238279260515174,-3.409539577615691,13.67029618957519,186.87699791071395,2.3439480251712372,28853276007043.89
5.029,1.103441084991135,13.728355295700434,-3.488327932136024,14.164609803559946,200.63617088710654,2.3570881809856066,31151313611572.586
5.03,1.1036605005976157,14.21945651007302,-3.5640650510060357,14.659314551835658,214.89550312966068,2.2582603868513202,31966320399389.715
5.031,1.1038799162040962,14.7115658140413,-3.636742947784369,15.154407542663225,229.65606796912806,2.0635806627385667,31216965069430.12
5.032,1.104099331810577,15.20466606548904,-3.7063537307117373,15.649885882657253,244.9189281401948,1.7960159596565348,28975026759182.246
5.033,1.1043187474170577,15.698740070300973,-3.7728896030356087,16.145746676805246,260.68513575156766,1.4826150113977008,25458684877257.035
5.034,1.1045381630235382,16.193770582894405,-3.836342863326934,16.641987028489588,276.95573225641573,1.1517398638755332,21011451795606.45
5.035,1.1047575786300188,16.68974030675169,-3.8967059057989375,17.13860403950976,293.7317484231003,0.8305021566104039,16068782005009.291
5.0360000000000005,1.1049769942364995,17.186631894949368,-3.953971220619995,17.635594810098752,311.01420430598205,0.542577142710154,11115602872299.402
5.037,1.10519640984298,17.684427950697923,-4.008131394221604,18.132956438947588,328.80410921677077,0.3065265749488219,6638908346843.768
5.038,1.1054158254494608,18.18311102787665,-4.059179109610399,18.63068602322488,347.10246169598685,0.13471274427649746,3080049393584.924
5.039,1.1056352410559414,18.682663631572854,-4.107107146668231,19.12878065859683,365.91024948470823,0.032834253215957,791394489258.7638
5.04,1.105854656662422,19.183068218622736,-4.151908382454559,19.627237439248297,385.22844949663005,6.365936460042576e-05,1615369788.6423175
5.041,1.1060740722689026,19.684307198154393,-4.193575791507736,20.126053457904572,405.05802779043256,0.029721733715935842,793017345714.7708
5.042,1.1062934878753832,20.186362932131082,-4.232102446135296,20.625225805849986,425.3999395423002,0.11038594575335595,3093160893375.495
5.043,1.106512903481864,20.689217735899316,-4.267481516710888,21.124751572951574,446.25512901892,0.22730429370967953,6681626024952.903
5.0440000000000005,1.1067323190883447,21.19285387873361,-4.2997062719591,21.624627847675868,467.6245295504786,0.3639711594899484,11211289328886.432
5.045,1.1069517346948252,21.69725358438846,-4.328770079245784,22.12485171711285,489.50906350423145,0.5037198697581107,16242060498812.5
5.046,1.107171150301306,22.202399031649584,-4.354666404856277,22.62542026699567,511.90964225817834,0.6311964657923113,21283800156250.53
5.047,1.1073905659077865,22.70827235488522,-4.37738881427962,23.126330581720584,534.8271661750247,0.7335992958481268,25844234242944.848
5.048,1.1076099815142673,23.214855644602604,-4.39693097248303,23.627579744369037,558.262524576518,0.8015971773131071,29477181700942.027
5.049,1.1078293971207478,23.7221309480028,-4.413286644184296,24.129164836726687,582.2165957179276,0.8298722459964005,31826371291647.29
5.05,1.1080488127272283,24.2300802695392,-4.426449694125975,24.631082939305387,606.6902467629409,0.817269164267392,32660545227265.59
5.051,1.108268228333709,24.7386855714784,-4.436414087338624,25.133331131364386,631.6843337588102,0.766567041452435,31896391485500.797
5.0520000000000005,1.1084876439401898,25.247928774457904,-4.4431738894066415,25.635906490927997,657.1997016116043,0.6839214169246174,29607031479176.12
5.053,1.1087070595466704,25.75779175805271,-4.44672326673079,26.13880609481032,683.2371840620931,0.5780486194078895,26015199842845.195
5.054,1.1089264751531511,26.26825636133735,-4.447056486782887,26.642027018633133,709.7976036615779,0.4592420280954093,21471750845301.1
5.055,1.1091458907596317,26.779304383452,-4.444167918363212,27.145566336847356,736.8817717481804,0.33831824662398957,16421564819641.725
5.056,1.1093653063661122,27.290917584170828,-4.438052031848897,27.649421122754134,764.4904884234024,0.22559076821018606,11360166943686.672
5.057,1.109584721972593,27.803077684469777,-4.428703399447203,28.153588448525287,792.6245425289364,0.12995992737651704,6785287900669.537
5.058,1.1098041375790735,28.315766367097645,-4.416116695433729,28.65806538522352,821.2847116237465,0.05819204152930297,3148100846363.8003
5.059,1.1100235531855542,28.828965277147812,-4.400286696400029,29.162849002823943,850.4717619615095,0.014439418962577406,808911333278.9396
5.0600000000000005,1.110242968792035,29.342656022630592,-4.381208281489587,29.667936370233306,880.1864484682122,2.848014693583423e-05,1651232422.0462682
5.061,1.1104623843985155,29.856820175049133,-4.358876432632416,30.17332455531175,910.4295147201791,0.013517895771182821,810674898759.1342
5.062,1.110681800004996,30.37143926997705,-4.3332862347800845,30.679010624895298,941.2016929224386,0.05100463240405247,3162158433683.267
5.063,1.1109012156114766,30.886494807631237,-4.304432876130997,31.18499164481127,972.5037038869486,0.10663512497374399,6830977429446.674
5.064,1.1111206312179573,31.401968253457298,-4.272311648358885,31.691264679905768,1004.3362570118428,0.17326307987973735,11462424161759.857
5.065,1.111340046824438,31.917841038703358,-4.236917946833051,32.19782679405758,1036.7000502601325,0.2431857547602499,16606669976657.918
5.066,1.1115594624309186,32.4340945610063,-4.198247270837926,32.70467505020339,1069.595770139396,0.3088874784376327,21762625279859.4
5.067,1.1117788780373994,32.950710184973744,-4.156295223791356,33.211806510357775,1103.024091681443,0.3637225852796092,26426921310248.63
5.0680000000000005,1.1119982936438801,33.467669242766924,-4.111057513452012,33.7192182356317,1136.9856784221574,0.4024791966664802,30143226425593.31
5.069,1.1122177092503605,33.98495303468707,-4.062529952133428,34.22690728625458,1171.4811823818668,0.42177926297631047,32547065992757.414
5.07,1.1124371248568412,34.50254282976458,-4.010708456906426,34.734870721596764,1206.51124404604,0.4202874982946973,33401744491465.45
5.071,1.1126565404633217,35.0204198663421,-3.9555890498038453,35.243105600185366,1242.076492345817,0.39872060099948003,32621830111537.17
5.072,1.1128759560698025,35.53856535266979,-3.89716785801859,35.75160897973062,1278.177544639555,0.35966670759037583,30281872524126.633
5.073,1.1130953716762833,36.056960467491045,-3.835441114099675,36.2603779171417,1314.8150066939377,0.3072417291693375,26609465864617.996
5.074,1.1133147872827638,36.57558636063629,-3.770405156146146,36.76940946854949,1351.989472665857,0.24662266806705133,21963300612756.715
5.075,1.1135342028892445,37.094424153617815,-3.702056427992992,37.2787006893286,1389.7015250845488,0.18350716089348396,16798320162138.002
5.0760000000000005,1.113753618495725,37.613454940219626,-3.630391479400883,37.78824863411427,1427.9517348336387,0.12355273114557179,11621366092882.34
5.077,1.1139730341022056,38.1326597870955,-3.555406966235589,38.29805035682531,1466.740661133927,0.07184841437070133,6941635793694.95
5.078,1.1141924497086864,38.65201973436655,-3.4770996506486114,38.80810291068608,1506.0688515264014,0.032465856212577936,3220794318664.316
5.079,1.114411865315167,39.1715157962144,-3.395466401253741,39.31840334824288,1545.936841855117,0.008127403933439154,827627468058.3992
5.08,1.1146312809216476,39.69112896148482,-3.3105041932962633,39.82894872138921,1586.345156251051,1.6168827881841706e-05,1689536306.8395107
5.081,1.1148506965281284,40.21084019428357,-3.2222101088260393,40.33973608138298,1627.294307115632,0.007738803421028706,829528332891.8906
5.082,1.115070112134609,40.73063043457819,-3.130581336859814,40.85076247886791,1668.784795104882,0.029437182403080728,3235846242105.604
5.083,1.1152895277410895,41.250480598801474,-3.0356151735458576,41.36202496389604,1710.8171091139593,0.062031637576234006,6990498310841.149
5.0840000000000005,1.1155089433475702,41.77037158045105,-2.9373090223200213,41.873520585944945,1753.391726261555,0.10156706203903468,11730678897168.926
5.085,1.1157283589540508,42.29028425069464,-2.835660394063922,42.38524639394012,1796.509111875014,0.1436250037675785,16996158848370.89
5.086,1.1159477745605315,42.81019945897547,-2.7306669072554604,42.89719943627606,1840.1697194756432,0.18376042494117997,22274151565158.574
5.087,1.116167190167012,43.330098033616075,-2.6223262881167777,43.40937676083507,1884.3739907641282,0.2179213551498043,27049434877902.42
5.088,1.1163866057734928,43.849960782427544,-2.5106363707617287,43.92177541501055,1929.1223556066252,0.2428130843404503,30854830398425.055
5.089,1.1166060213799733,44.369768493313174,-2.3955950973347626,44.434392445723624,1974.4152320205806,0.2561753482452724,33317095379095.863
5.09,1.1168254369864539,44.88950193487997,-2.2772005181505737,44.94722489944689,2020.2530261614581,0.25695038852425683,34193719812700.14
5.091,1.1170448525929346,45.40914185704642,-2.1554507918292884,45.46026982222349,2066.6361323093633,0.2453308468312406,33397001812167.39
5.0920000000000005,1.1172642681994154,45.928668991653055,-2.030344185427067,45.9735242596881,2113.56493285613,0.2226880898861222,31003012035950.023
5.093,1.117483683805896,46.44806405307158,-1.901879074565171,46.48698525708576,2161.039798292509,0.19139266678528088,27244532673598.867
5.094,1.1177030994123767,46.9673077388203,-1.7700539435508187,47.000649859295876,2209.0610871961294,0.15454816783308276,22488624373228.582
5.095,1.1179225150188572,47.48638073017241,-1.6348673855053057,47.51451511084879,2257.629146219078,0.11566696410322094,17200982108633.752
5.096,1.118141930625338,48.00526369277264,-1.4963181024724665,48.02857805594937,2306.7443100764212,0.0783205854369271,11900540513845.31
5.097,1.1183613462318185,48.5239372772485,-1.3544049055402372,48.54283573849491,2356.4069015344985,0.045798560231281725,7108752850268.303
5.098,1.118580761838299,49.04238211982601,-1.2091267149478853,49.057285202096445,2406.617231399831,0.020807418527639926,3298500306537.5757
5.099,1.1188001774447798,49.56057884294615,-1.060482560192236,49.57192349010026,2457.375598508354,0.005236569006671629,847636552523.8038
5.1000000000000005,1.1190195930512605,50.07850805588063,-0.9084715801350427,50.086747645607964,2508.682289714815,1.0472010290385469e-05,1730481768.8287873
5.101,1.119239008657741,50.596150355345905,-0.7530930230982058,50.60175471149404,2560.5375798822092,0.005037707318401204,849679989341.061
5.102,1.1194584242642218,51.11348632612589,-0.5943462469647578,51.1169417304316,2612.9417318723395,0.019258053847127313,3314617552913.786
5.103,1.1196778398707024,51.630496541684224,-0.4322307192683894,51.6323057449069,2665.8949965355464,0.040779464536173864,7161036089925.168
5.104,1.1198972554771829,52.147161564788306,-0.2667460172866125,52.14784379724508,2719.3976127018723,0.06708868374780735,12017476658587.555
5.105,1.1201166710836636,52.663461948123654,-0.0978918281233323,52.66355292962564,2773.449807171481,0.09531293463082618,17412593283593.178
5.106,1.1203360866901442,53.17937823491735,0.07433205120606168,53.17943018410632,2828.0517947062385,0.1225061242639083,22821094189868.066
5.107,1.120555502296625,53.694890959557576,0.2499257136954931,53.695472602642624,2883.203778021145,0.14593166333793847,27715082457142.766
5.1080000000000005,1.1207749179031057,54.209980648213566,0.42888914227551744,54.211677227107174,2938.9059477760507,0.16331530859203752,31615779041773.64
5.109,1.1209943335095862,54.72462781945689,0.6112222097373952,54.72804109930988,2995.158482567751,0.17304519516289874,34140561234379.836
5.11,1.1212137491160667,55.23881298488636,0.7969246786670041,55.24456126102114,3051.9615489227176,0.17430199680619538,35040696030497.246
5.111,1.1214331647225473,55.75251664974505,0.985996201380047,55.761234753986884,3109.315301289235,0.16710932618220142,34226048084862.727
5.112,1.121652580329028,56.26571931354978,1.1784363198585908,56.27805861995535,3167.219882031131,0.15230234611045929,31774308836595.473
5.113,1.1218719959355088,56.778401470708374,1.3742444656945008,56.795029900691404,3225.6754214204307,0.13142034691497287,27923803831076.516
5.114,1.1220914115419893,57.290543611146916,1.5734199600350873,57.31214563800035,3284.6820376313626,0.10653602764717787,23050541860629.55
5.115,1.12231082714847,57.80212622093238,1.7759620135321885,57.82940287374674,3344.2398367341075,0.08003977165637707,17631715148336.81
5.1160000000000005,1.1225302427549508,58.31312978289877,1.9818697262937466,58.34679864987619,3404.348912689194,0.05440085529233671,12199192837958.705
5.117,1.1227496583614311,58.82353477726885,2.1911420878407863,58.864330008432646,3465.009347341664,0.0319289915000013,7287539400512.425
5.118,1.122969073967912,59.33332168228292,2.4037779770687795,59.38199399158221,3526.221210416306,0.014558820294431597,3381637437477.311
5.119,1.1231884895743924,59.842470974820806,2.6197761622068505,59.89978764162973,3587.9845595123375,0.0036770613668070952,869045964831.5322
5.12,1.1234079051808732,60.35096313103115,2.839135300789927,60.41770800104281,3650.2994400992725,7.379130989306759e-06,1774291677.9727402
5.121,1.123627320787354,60.85877862695416,3.061853939623287,60.935752112468414,3713.1658855121987,0.0035620715123187096,871240970085.7362
5.122,1.1238467363938345,61.36589793914963,3.287930514761614,61.45391701875503,3776.583916948029,0.013663079243412425,3398905034236.8857
5.123,1.1240661520003152,61.87230154532294,3.517363351483599,61.972199762972195,3840.553543461731,0.02902816612088628,7343527542420.105
5.124,1.1242855676067958,62.37796992495233,3.7501506642737663,62.49059738843125,3905.07476196301,0.04791206988340832,12324394467453.848
5.125,1.1245049832132763,62.88288355991523,3.9862905568074396,63.009106938704896,3970.1475572131494,0.06828752061774879,17858266391198.207
5.126,1.124724398819757,63.38702293511565,4.225781021937893,63.527725457647605,4035.771901822248,0.08804769700847402,23406469781826.363
5.127,1.1249438144262376,63.89036853910959,4.468619941688608,64.04644998941394,4101.947756246502,0.10521020749975292,28427541743066.22
5.128,1.1251632300327183,64.39290086473666,4.7148050872497365,64.56527757848299,4168.675068786559,0.1181031293547693,32430284169272.94
5.1290000000000004,1.125382645639199,64.89460040974294,4.964334118974637,65.08420526967372,4235.953775585024,0.12551591527882025,35022029835536.742
5.13,1.1256020612456796,65.39544767741019,5.217204586383655,65.60323010816674,4303.783800625075,0.12680181661540643,35947378629112.35
5.131,1.1258214768521602,65.89542317718472,5.473413928170075,66.12234913952574,4372.165055729341,0.12192346632582883,35113583561167.168
5.132,1.1260408924586407,66.3945074253034,5.732959472209814,66.64155940971571,4441.0974405586685,0.11143890882288829,32600064322950.23
5.133,1.1262603080651215,66.8926809454225,5.995838435572985,67.16085796512418,4510.580842611584,0.09643110491152583,28651074769931.17
5.134,1.1264797236716022,67.38992426924408,6.2620479245434275,67.68024185258007,4580.615137223731,0.07838923244881926,23652198766370.16
5.135,1.1266991392780827,67.88621793714437,6.531584934635038,68.19970811937404,4651.200187567813,0.05905445820365855,18092935101481.324
5.136,1.1269185548845635,68.3815424988017,6.804446350619084,68.71925381327914,4722.33584465388,0.04024588708399193,12519001127936.605
5.1370000000000005,1.1271379704910442,68.87587851382311,7.080628946550483,69.23887598256957,4794.021947329649,0.023683850408043838,7479001688900.404
5.138,1.1273573860975246,69.36920655237287,7.36012938579665,69.75857167604164,4866.258322281439,0.010827479962534027,3470674238394.298
5.139,1.1275768017040053,69.86150719580047,7.642944221075307,70.2783379430344,4939.044784035349,0.0027416945438605467,891976342430.6357
5.14,1.1277962173104858,70.35276103726517,7.929069894489569,70.79817183344663,5012.381134958236,5.516018556050994e-06,1821214541.5583293
5.141,1.1280156329169666,70.84294868236678,8.218502737572809,71.31807039776066,5086.267165259946,0.0026693740662440744,894334345410.088
5.142,1.1282350485234474,71.3320507497691,8.511238971329245,71.83803068705814,5160.702652994706,0.010264184426538776,3489189747367.099
5.143,1.128454464129928,71.8200478718286,8.807274706286925,72.35804975304237,5235.687364063754,0.0218599736178156,7539015624157.264
5.144,1.1286738797364086,72.30692069522274,9.106605942548711,72.87812464805948,5311.221052218095,0.036167153381472306,12653189406421.332
5.1450000000000005,1.1288932953428892,72.7926498815724,9.409228569845858,73.39825242511422,5387.303459060786,0.05166965548229242,18335734393832.113
5.146,1.1291127109493697,73.27721610807055,9.715138367600726,73.91843013789256,5463.9343140505025,0.06677637217634881,24033642391480.23
5.147,1.1293321265558505,73.76060006810943,10.024331004988362,74.43865484078252,5541.113334505155,0.07997594407432686,29190915279907.734
5.148,1.129551542162331,74.2427824719021,10.336802041001839,74.95892358888989,5618.840225605033,0.08997999460988268,33303045425480.473
5.149,1.1297709577688118,74.72374404711228,10.652546924524845,75.47923343806262,5697.114680397551,0.09584138701455343,35966597595217.516
5.15,1.1299903733752925,75.20346553947618,10.971560994402807,75.99958144490721,5775.936379801084,0.09703679998672499,36919020585792.586
5.151,1.130209788981773,75.68192771342814,11.293839479521456,76.5199646668094,5855.304992609759,0.09350659265442458,36064760912966.94
5.152,1.1304292045882536,76.15911135272658,11.61937749888735,77.04038016195568,5935.2201754986545,0.08564918484332253,33485082430184.594
5.1530000000000005,1.1306486201947343,76.6349972610745,11.948170061712506,77.56082498934948,6015.6815730285,0.07427159570223196,29430585252083.7
5.154,1.1308680358012149,77.10956626274562,12.280212067499924,78.08129620883307,6096.688817651529,0.06050193768874351,24297109822196.582
5.155,1.1310874514076956,77.5827992032083,12.61549830613965,78.60179088110874,6178.241529717549,0.045673164160565986,18587341848171.195
